unit,cycle,rul,health_score,health_grade,anomaly_label,op_setting_1,op_setting_2,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,sensor_2_norm,sensor_3_norm,sensor_4_norm,sensor_6_norm,sensor_7_norm,sensor_8_norm,sensor_9_norm,sensor_11_norm,sensor_12_norm,sensor_13_norm,sensor_14_norm,sensor_15_norm,sensor_17_norm,sensor_20_norm,sensor_21_norm,op_setting_1_norm,op_setting_2_norm
71,129,79,21.88,严重,1,-0.0008,-0.0001,643.03,1588.49,1410.95,21.61,554.1,2388.08,9060.62,47.57,521.3,2388.14,8140.69,8.4749,393,38.77,23.3252,0.548193,0.380423,0.48447,1.0,0.68438,0.272727,0.174504,0.428571,0.556503,0.382353,0.21029,0.577145,0.416667,0.488372,0.595139,0.454023,0.416667
71,130,78,21.61,严重,1,-0.0039,-0.0003,642.78,1591.01,1408.76,21.61,553.49,2388.04,9064.27,47.67,521.3,2388.07,8147.38,8.4305,394,38.84,23.3686,0.472892,0.435361,0.447502,1.0,0.586151,0.212121,0.190882,0.488095,0.556503,0.279412,0.244814,0.40631,0.5,0.542636,0.655068,0.275862,0.25
71,131,77,21.33,严重,1,0.0046,-0.0004,642.27,1594.54,1404.47,21.61,552.94,2388.06,9059.49,47.44,521.44,2388.13,8146.39,8.4406,392,38.9,23.3063,0.319277,0.512317,0.375084,1.0,0.497585,0.242424,0.169434,0.35119,0.586354,0.367647,0.239705,0.445171,0.333333,0.589147,0.569042,0.764368,0.166667
71,132,76,21.05,严重,1,0.0016,0.0003,642.75,1589.44,1410.57,21.61,552.67,2388.12,9066.25,47.46,521.06,2388.1,8135.63,8.413,393,38.7,23.4292,0.463855,0.401134,0.478055,1.0,0.454106,0.333333,0.199767,0.363095,0.50533,0.323529,0.184178,0.338977,0.416667,0.434109,0.738746,0.591954,0.75
71,133,75,20.78,严重,1,0.0006,-0.0001,642.97,1598.37,1419.33,21.61,552.46,2388.06,9060.83,47.61,521.38,2388.11,8143.71,8.4751,392,38.62,23.2353,0.53012,0.595814,0.625928,1.0,0.42029,0.242424,0.175446,0.452381,0.573561,0.338235,0.225875,0.577915,0.333333,0.372093,0.471002,0.534483,0.416667
71,134,74,20.5,严重,1,-0.0026,-0.0003,642.54,1586.99,1415.12,21.61,552.61,2388.07,9062.17,47.37,521.59,2388.17,8140.37,8.4403,394,38.9,23.2616,0.400602,0.347722,0.554862,1.0,0.444444,0.257576,0.181459,0.309524,0.618337,0.426471,0.208639,0.444017,0.5,0.589147,0.507318,0.350575,0.25
71,135,73,20.22,严重,1,0.0025,0.0005,642.96,1594.67,1410.94,21.61,553.42,2388.12,9065.84,47.46,521.36,2388.08,8140.97,8.4709,395,38.61,23.202,0.527108,0.515152,0.484301,1.0,0.574879,0.333333,0.197927,0.363095,0.569296,0.294118,0.211735,0.561755,0.583333,0.364341,0.425021,0.643678,0.916667
71,136,72,19.94,严重,1,-0.0043,-0.0002,642.64,1585.84,1407.29,21.61,553.56,2388.14,9064.63,47.56,520.99,2388.13,8140.83,8.4705,394,38.72,23.2056,0.430723,0.322651,0.422687,1.0,0.597424,0.363636,0.192498,0.422619,0.490405,0.367647,0.211012,0.560215,0.5,0.449612,0.429992,0.252874,0.333333
71,137,71,19.67,严重,1,-0.0009,0.0003,642.92,1591.06,1416.33,21.61,553.27,2388.09,9065.52,47.5,520.87,2388.14,8144.67,8.4579,394,38.77,23.2931,0.51506,0.436451,0.575287,1.0,0.550725,0.287879,0.196491,0.386905,0.464819,0.382353,0.230829,0.511735,0.5,0.488372,0.550815,0.448276,0.75
71,138,70,19.39,严重,1,0.0038,0.0001,642.86,1594.96,1415.09,21.61,553.1,2388.13,9067.85,47.8,521.35,2388.11,8141.3,8.4807,393,38.73,23.3304,0.496988,0.521474,0.554355,1.0,0.523349,0.348485,0.206946,0.565476,0.567164,0.338235,0.213438,0.599461,0.416667,0.457364,0.60232,0.718391,0.583333
71,139,69,19.11,严重,1,0.0032,-0.0001,642.56,1593.15,1414.45,21.61,553.13,2388.11,9072.38,47.59,521.35,2388.04,8143.72,8.458,394,38.82,23.184,0.406627,0.482014,0.543552,1.0,0.52818,0.318182,0.227273,0.440476,0.567164,0.235294,0.225926,0.51212,0.5,0.527132,0.400166,0.683908,0.416667
71,140,68,18.84,严重,1,-0.0041,-0.0002,642.82,1593.55,1419.33,21.61,553.39,2388.09,9067.3,47.41,521.52,2388.06,8141.23,8.4389,392,38.72,23.2827,0.48494,0.490735,0.625928,1.0,0.570048,0.287879,0.204478,0.333333,0.603412,0.264706,0.213077,0.43863,0.333333,0.449612,0.536454,0.264368,0.333333
71,141,67,18.56,严重,1,0.0003,-0.0003,643.0,1583.94,1412.73,21.61,552.67,2388.12,9062.92,47.59,521.55,2388.19,8145.93,8.4551,393,38.61,23.3516,0.539157,0.28123,0.514517,1.0,0.454106,0.333333,0.184825,0.440476,0.609808,0.455882,0.237331,0.500962,0.416667,0.364341,0.631593,0.517241,0.25
71,142,66,18.28,严重,1,0.0017,-0.0004,642.13,1583.6,1406.34,21.61,553.05,2388.09,9067.56,47.52,521.21,2388.06,8150.45,8.4627,395,38.84,23.3417,0.277108,0.273817,0.406651,1.0,0.515298,0.287879,0.205645,0.39881,0.537313,0.264706,0.260656,0.530204,0.583333,0.542636,0.617923,0.597701,0.166667
71,143,65,18.01,严重,1,-0.0019,-0.0001,643.04,1596.13,1414.05,21.61,552.07,2388.11,9066.77,47.71,520.95,2388.14,8147.67,8.4458,393,38.69,23.2854,0.551205,0.546981,0.536799,1.0,0.357488,0.318182,0.2021,0.511905,0.481876,0.382353,0.24631,0.465179,0.416667,0.426357,0.540182,0.390805,0.416667
71,144,64,17.73,严重,1,0.0024,0.0,642.46,1587.71,1408.9,21.61,553.28,2388.08,9069.98,47.85,521.36,2388.11,8145.25,8.4678,394,38.9,23.3478,0.376506,0.363418,0.449865,1.0,0.552335,0.272727,0.216504,0.595238,0.569296,0.338235,0.233822,0.549827,0.5,0.589147,0.626346,0.637931,0.5
71,145,63,17.45,严重,1,0.0008,-0.0002,642.73,1588.76,1408.05,21.61,552.85,2388.09,9071.7,47.66,521.42,2388.07,8142.86,8.4544,394,38.79,23.2669,0.457831,0.386309,0.435517,1.0,0.483092,0.287879,0.224221,0.482143,0.58209,0.279412,0.221488,0.498269,0.5,0.503876,0.514637,0.545977,0.333333
71,146,62,17.17,严重,1,-0.0018,0.0002,642.87,1592.91,1415.29,21.61,553.33,2388.11,9070.87,47.66,521.34,2388.09,8153.15,8.4309,395,38.7,23.2032,0.5,0.476782,0.557731,1.0,0.560386,0.318182,0.220497,0.482143,0.565032,0.308824,0.27459,0.407849,0.583333,0.434109,0.426678,0.396552,0.666667
71,147,61,16.9,严重,1,-0.0013,-0.0004,643.02,1594.03,1414.77,21.61,552.6,2388.1,9072.23,47.63,521.46,2388.13,8150.25,8.4922,394,38.66,23.2358,0.545181,0.501199,0.548953,1.0,0.442834,0.30303,0.2266,0.464286,0.590618,0.367647,0.259624,0.643709,0.5,0.403101,0.471693,0.425287,0.166667
71,148,60,16.62,严重,1,-0.0001,0.0003,643.23,1582.36,1418.54,21.61,553.07,2388.08,9072.11,47.63,521.25,2388.15,8148.03,8.4875,396,38.78,23.2227,0.608434,0.246784,0.612593,1.0,0.518519,0.272727,0.226061,0.464286,0.545842,0.397059,0.248168,0.625625,0.666667,0.496124,0.453604,0.494253,0.75
71,149,59,16.34,严重,1,0.0003,0.0001,642.77,1589.41,1411.16,21.61,552.36,2388.15,9072.69,47.63,521.69,2388.12,8148.33,8.437,393,38.8,23.195,0.46988,0.40048,0.488015,1.0,0.404187,0.378788,0.228664,0.464286,0.639659,0.352941,0.249716,0.43132,0.416667,0.511628,0.415355,0.517241,0.583333
71,150,58,16.07,严重,1,0.0004,-0.0,642.86,1592.62,1402.97,21.61,553.43,2388.11,9076.63,47.58,521.34,2388.12,8152.68,8.4611,395,38.65,23.2549,0.496988,0.47046,0.349764,1.0,0.57649,0.318182,0.246343,0.434524,0.565032,0.352941,0.272164,0.524048,0.583333,0.395349,0.498067,0.522989,0.5
71,151,57,15.79,严重,1,0.0014,-0.0004,642.29,1586.58,1409.82,21.61,553.45,2388.04,9075.73,47.52,520.63,2388.12,8152.01,8.4758,394,38.6,23.3022,0.325301,0.338784,0.465395,1.0,0.57971,0.212121,0.242305,0.39881,0.413646,0.352941,0.268707,0.580608,0.5,0.356589,0.56338,0.58046,0.166667
71,152,56,15.51,严重,1,-0.0006,0.0003,643.2,1586.01,1418.63,21.61,552.64,2388.15,9074.91,47.74,521.28,2388.13,8149.28,8.4307,393,38.67,23.1949,0.599398,0.326357,0.614112,1.0,0.449275,0.378788,0.238625,0.529762,0.552239,0.367647,0.254619,0.40708,0.416667,0.410853,0.415217,0.465517,0.75
71,153,55,15.24,严重,1,-0.0044,-0.0001,643.32,1593.78,1414.46,21.61,552.92,2388.13,9078.88,47.56,520.84,2388.05,8147.89,8.4878,392,38.73,23.3745,0.635542,0.495749,0.54372,1.0,0.494364,0.348485,0.256439,0.422619,0.458422,0.25,0.247446,0.62678,0.333333,0.457364,0.663215,0.247126,0.416667
71,154,54,14.96,严重,1,-0.0013,0.0003,643.02,1597.47,1411.45,21.61,552.45,2388.12,9076.5,47.59,521.05,2388.09,8157.69,8.4197,394,38.79,23.252,0.545181,0.576194,0.49291,1.0,0.41868,0.333333,0.24576,0.440476,0.503198,0.308824,0.298018,0.364756,0.5,0.503876,0.494062,0.425287,0.75
71,155,53,14.68,严重,1,-0.0028,0.0,642.69,1598.39,1415.4,21.61,552.88,2388.09,9086.3,47.77,521.06,2388.13,8150.9,8.4751,395,38.78,23.1747,0.445783,0.59625,0.559588,1.0,0.487923,0.287879,0.289733,0.547619,0.50533,0.367647,0.262979,0.577915,0.583333,0.496124,0.387324,0.33908,0.5
71,156,52,14.4,严重,1,-0.0016,0.0004,643.17,1593.34,1408.07,21.61,553.47,2388.09,9078.75,47.68,521.31,2388.12,8151.21,8.476,394,38.54,23.36,0.590361,0.486157,0.435854,1.0,0.582931,0.287879,0.255856,0.494048,0.558635,0.352941,0.264578,0.581377,0.5,0.310078,0.643192,0.408046,0.833333
71,157,51,14.13,严重,1,-0.0042,0.0001,642.7,1597.56,1411.08,21.61,553.18,2388.11,9073.38,47.72,521.42,2388.06,8148.08,8.4194,394,38.71,23.2228,0.448795,0.578156,0.486664,1.0,0.536232,0.318182,0.23176,0.517857,0.58209,0.264706,0.248426,0.363601,0.5,0.44186,0.453742,0.258621,0.583333
71,158,50,13.85,严重,1,-0.0008,-0.0003,643.17,1590.28,1414.23,21.61,553.02,2388.15,9079.6,47.74,521.24,2388.08,8155.52,8.4555,395,38.63,23.2499,0.590361,0.419446,0.539838,1.0,0.510467,0.378788,0.25967,0.529762,0.54371,0.294118,0.28682,0.502501,0.583333,0.379845,0.491163,0.454023,0.25
71,159,49,13.57,严重,1,-0.0031,-0.0,643.4,1586.52,1416.4,21.61,552.7,2388.08,9076.4,47.85,520.93,2388.07,8150.98,8.4635,393,38.65,23.2729,0.659639,0.337475,0.576469,1.0,0.458937,0.272727,0.245311,0.595238,0.477612,0.279412,0.263391,0.533282,0.416667,0.395349,0.522922,0.321839,0.5
71,160,48,13.3,严重,1,0.0012,-0.0004,642.98,1592.74,1424.36,21.61,553.25,2388.18,9083.25,47.8,521.29,2388.1,8152.84,8.4924,396,38.67,23.1788,0.533133,0.473076,0.710837,1.0,0.547504,0.424242,0.276048,0.565476,0.554371,0.323529,0.27299,0.644479,0.666667,0.410853,0.392985,0.568966,0.166667
71,161,47,13.02,严重,1,-0.0016,0.0001,642.57,1591.35,1417.93,21.61,553.25,2388.09,9081.04,47.72,521.07,2388.14,8157.92,8.478,394,38.74,23.1024,0.409639,0.442773,0.602296,1.0,0.547504,0.287879,0.266131,0.517857,0.507463,0.382353,0.299205,0.589073,0.5,0.465116,0.28749,0.408046,0.583333
71,162,46,12.74,严重,1,0.002,-0.0003,642.53,1594.16,1413.89,21.61,553.31,2388.11,9077.59,47.7,520.81,2388.13,8158.69,8.4446,394,38.74,23.2595,0.39759,0.504033,0.534099,1.0,0.557166,0.318182,0.250651,0.505952,0.452026,0.367647,0.303179,0.460562,0.5,0.465116,0.504419,0.614943,0.25
71,163,45,12.47,严重,1,0.0019,0.0001,643.29,1593.59,1413.94,21.61,552.74,2388.19,9082.29,47.79,520.97,2388.13,8166.44,8.4299,393,38.74,23.1941,0.626506,0.491607,0.534943,1.0,0.465378,0.439394,0.27174,0.559524,0.486141,0.367647,0.343173,0.404002,0.416667,0.465116,0.414112,0.609195,0.583333
71,164,44,12.19,严重,1,-0.0008,-0.0001,643.19,1593.4,1416.32,21.61,553.14,2388.11,9081.78,47.64,521.2,2388.1,8162.69,8.4675,393,38.79,23.3792,0.596386,0.487465,0.575118,1.0,0.529791,0.318182,0.269452,0.470238,0.535181,0.323529,0.323821,0.548673,0.416667,0.503876,0.669705,0.454023,0.416667
71,165,43,11.91,严重,1,0.0001,0.0002,642.89,1594.16,1415.21,21.61,553.43,2388.05,9092.08,47.82,520.55,2388.13,8158.67,8.4715,395,38.68,23.2064,0.506024,0.504033,0.556381,1.0,0.57649,0.227273,0.315669,0.577381,0.396588,0.367647,0.303076,0.564063,0.583333,0.418605,0.431096,0.505747,0.666667
71,166,42,11.63,严重,1,0.0012,-0.0,643.13,1594.59,1414.65,21.61,553.32,2388.07,9082.85,47.84,520.53,2388.1,8157.9,8.4657,394,38.6,23.223,0.578313,0.513407,0.546928,1.0,0.558776,0.257576,0.274253,0.589286,0.392324,0.323529,0.299102,0.541747,0.5,0.356589,0.454018,0.568966,0.5
71,167,41,11.36,严重,1,-0.003,0.0004,642.94,1598.59,1415.99,21.61,552.55,2388.12,9087.96,47.56,520.73,2388.1,8166.74,8.4806,395,38.69,23.2166,0.521084,0.60061,0.569548,1.0,0.434783,0.333333,0.297182,0.422619,0.434968,0.323529,0.344721,0.599077,0.583333,0.426357,0.445181,0.327586,0.833333
71,168,40,11.08,严重,1,0.0037,-0.0005,643.0,1596.79,1412.2,21.61,552.94,2388.12,9086.86,47.76,520.88,2388.14,8162.11,8.4754,395,38.66,23.2358,0.539157,0.561369,0.505571,1.0,0.497585,0.333333,0.292246,0.541667,0.466951,0.382353,0.320828,0.579069,0.583333,0.403101,0.471693,0.712644,0.083333
71,169,39,10.8,严重,1,-0.0016,-0.0003,642.39,1596.3,1408.82,21.61,552.51,2388.11,9087.02,47.87,520.7,2388.14,8160.33,8.4244,393,38.66,23.2241,0.355422,0.550687,0.448515,1.0,0.428341,0.318182,0.292964,0.607143,0.428571,0.382353,0.311642,0.38284,0.416667,0.403101,0.455537,0.408046,0.25
71,170,38,10.53,严重,1,0.0011,0.0003,642.94,1599.6,1413.04,21.61,552.22,2388.07,9092.23,47.63,521.1,2388.15,8163.08,8.4483,395,38.74,23.2023,0.521084,0.622629,0.51975,1.0,0.381643,0.257576,0.316342,0.464286,0.513859,0.397059,0.325833,0.474798,0.583333,0.465116,0.425435,0.563218,0.75
71,171,37,10.25,严重,1,0.0003,0.0004,643.36,1601.38,1410.27,21.61,552.31,2388.1,9092.33,47.86,520.78,2388.09,8166.44,8.4744,395,38.67,23.1018,0.64759,0.661434,0.472991,1.0,0.396135,0.30303,0.316791,0.60119,0.445629,0.308824,0.343173,0.575221,0.583333,0.410853,0.286661,0.517241,0.833333
71,172,36,9.97,严重,1,-0.0016,-0.0003,643.01,1586.69,1417.78,21.61,551.92,2388.08,9091.83,47.82,520.84,2388.11,8170.24,8.4676,394,38.87,23.2224,0.542169,0.341182,0.599764,1.0,0.333333,0.272727,0.314547,0.577381,0.458422,0.338235,0.362783,0.549057,0.5,0.565891,0.45319,0.408046,0.25
71,173,35,9.7,严重,1,0.0004,0.0003,642.48,1596.61,1414.58,21.61,552.67,2388.16,9099.74,47.91,520.64,2388.14,8161.5,8.4957,396,38.7,23.1391,0.38253,0.557445,0.545746,1.0,0.454106,0.393939,0.35004,0.630952,0.415778,0.382353,0.31768,0.657176,0.666667,0.434109,0.338166,0.522989,0.75
71,174,34,9.42,严重,1,-0.0004,-0.0002,643.13,1596.37,1410.71,21.61,552.5,2388.14,9091.09,47.66,520.75,2388.12,8168.48,8.4912,394,38.57,23.2479,0.578313,0.552213,0.480419,1.0,0.426731,0.363636,0.311227,0.482143,0.439232,0.352941,0.3537,0.639861,0.5,0.333333,0.488401,0.477011,0.333333
71,175,33,9.14,严重,1,-0.0026,0.0003,642.88,1599.47,1419.49,21.61,552.68,2388.14,9094.49,47.98,520.73,2388.03,8166.9,8.4802,394,38.51,23.1409,0.503012,0.619795,0.628629,1.0,0.455717,0.363636,0.326483,0.672619,0.434968,0.220588,0.345546,0.597538,0.5,0.286822,0.340652,0.350575,0.75
71,176,32,8.86,严重,1,0.0009,0.0002,643.02,1593.29,1420.25,21.61,552.18,2388.14,9098.15,47.85,520.98,2388.12,8168.14,8.4567,394,38.51,23.2123,0.545181,0.485066,0.641458,1.0,0.375201,0.363636,0.342906,0.595238,0.488273,0.352941,0.351946,0.507118,0.5,0.286822,0.439243,0.551724,0.666667
71,177,31,8.59,严重,1,-0.0001,-0.0002,643.33,1599.11,1418.33,21.61,552.2,2388.09,9101.12,47.83,520.49,2388.14,8176.63,8.4478,394,38.82,23.2107,0.638554,0.611947,0.609048,1.0,0.378422,0.287879,0.356233,0.583333,0.383795,0.382353,0.395758,0.472874,0.5,0.527132,0.437034,0.494253,0.333333
71,178,30,8.31,严重,1,0.0012,-0.0,642.97,1593.86,1421.25,21.61,552.14,2388.1,9098.05,47.96,520.81,2388.14,8168.6,8.4553,394,38.55,23.2606,0.53012,0.497493,0.658339,1.0,0.36876,0.30303,0.342457,0.660714,0.452026,0.382353,0.354319,0.501731,0.5,0.317829,0.505938,0.568966,0.5
71,179,29,8.03,严重,1,-0.0016,-0.0003,642.98,1599.53,1416.48,21.61,553.13,2388.1,9102.92,47.87,520.66,2388.08,8175.24,8.4661,396,38.47,23.1605,0.533133,0.621103,0.577819,1.0,0.52818,0.30303,0.364309,0.607143,0.420043,0.294118,0.388585,0.543286,0.666667,0.255814,0.367716,0.408046,0.25
71,180,28,7.76,严重,1,0.0037,-0.0002,643.09,1598.48,1420.03,21.61,553.06,2388.09,9097.27,48.03,520.44,2388.08,8174.26,8.5302,397,38.5,23.1638,0.566265,0.598212,0.637745,1.0,0.516908,0.287879,0.338957,0.702381,0.373134,0.294118,0.383528,0.789919,0.75,0.27907,0.372273,0.712644,0.333333
71,181,27,7.48,严重,1,0.0002,0.0,643.51,1596.63,1413.43,21.61,552.59,2388.13,9111.63,47.85,520.43,2388.14,8175.11,8.4447,394,38.75,23.1769,0.692771,0.557881,0.526334,1.0,0.441224,0.348485,0.403392,0.595238,0.371002,0.382353,0.387914,0.460947,0.5,0.472868,0.390362,0.511494,0.5
71,182,26,7.2,严重,1,-0.0006,0.0003,643.14,1602.2,1421.06,21.61,552.41,2388.13,9100.39,47.74,520.89,2388.12,8173.66,8.5287,397,38.52,23.1691,0.581325,0.679311,0.655132,1.0,0.412238,0.348485,0.352957,0.529762,0.469083,0.352941,0.380431,0.784148,0.75,0.294574,0.379591,0.465517,0.75
71,183,25,6.93,严重,1,0.0018,0.0005,643.77,1598.38,1425.17,21.61,552.42,2388.09,9118.28,47.78,520.51,2388.08,8182.01,8.5004,394,38.65,23.111,0.771084,0.596032,0.72451,1.0,0.413849,0.287879,0.433232,0.553571,0.38806,0.294118,0.423522,0.67526,0.5,0.395349,0.299365,0.603448,0.916667
71,184,24,6.65,严重,1,0.0008,0.0002,642.92,1593.23,1418.35,21.61,553.05,2388.12,9114.9,47.89,521.11,2388.11,8182.87,8.4523,395,38.58,23.1549,0.51506,0.483758,0.609386,1.0,0.515298,0.333333,0.418065,0.619048,0.515991,0.338235,0.42796,0.490189,0.583333,0.341085,0.359983,0.545977,0.666667
71,185,23,6.37,严重,1,-0.0011,0.0002,643.16,1596.52,1422.09,21.61,552.61,2388.11,9114.64,47.84,520.35,2388.09,8180.59,8.5041,395,38.62,23.2062,0.587349,0.555483,0.672519,1.0,0.444444,0.318182,0.416899,0.589286,0.353945,0.308824,0.416194,0.689496,0.583333,0.372093,0.43082,0.436782,0.666667
71,186,22,6.09,严重,1,0.0025,-0.0001,643.0,1597.49,1423.97,21.61,552.65,2388.12,9112.49,47.83,520.62,2388.16,8177.5,8.4745,394,38.79,23.1818,0.539157,0.57663,0.704254,1.0,0.450886,0.333333,0.407251,0.583333,0.411514,0.411765,0.400248,0.575606,0.5,0.503876,0.397128,0.643678,0.416667
71,187,21,5.82,严重,1,0.0029,-0.0,643.23,1593.31,1413.84,21.61,552.64,2388.14,9112.53,48.04,520.97,2388.05,8182.27,8.5143,394,38.39,23.1748,0.608434,0.485503,0.533255,1.0,0.449275,0.363636,0.407431,0.708333,0.486141,0.25,0.424863,0.728742,0.5,0.193798,0.387462,0.666667,0.5
71,188,20,5.54,严重,1,-0.0021,-0.0003,642.99,1591.45,1425.14,21.61,552.25,2388.13,9117.46,48.01,520.06,2388.18,8186.67,8.46,396,38.78,23.0648,0.536145,0.444953,0.724004,1.0,0.386473,0.348485,0.429552,0.690476,0.292111,0.441176,0.447569,0.519815,0.666667,0.496124,0.23557,0.37931,0.25
71,189,19,5.26,严重,1,-0.0001,-0.0001,643.33,1597.56,1424.51,21.61,552.36,2388.13,9115.05,47.79,520.16,2388.11,8183.01,8.4717,395,38.63,23.1445,0.638554,0.578156,0.713369,1.0,0.404187,0.348485,0.418738,0.559524,0.313433,0.338235,0.428682,0.564833,0.583333,0.379845,0.345623,0.494253,0.416667
71,190,18,4.99,严重,1,-0.0051,0.0004,643.44,1595.76,1415.06,21.61,552.16,2388.17,9113.22,47.87,519.93,2388.13,8192.29,8.4946,394,38.79,23.2389,0.671687,0.538914,0.553849,1.0,0.371981,0.409091,0.410527,0.607143,0.264392,0.367647,0.476571,0.652943,0.5,0.503876,0.475973,0.206897,0.833333
71,191,17,4.71,严重,1,0.0018,0.0004,643.4,1604.75,1425.08,21.61,552.46,2388.08,9129.01,48.1,520.26,2388.17,8192.52,8.4953,393,38.53,22.9802,0.659639,0.734903,0.722991,1.0,0.42029,0.272727,0.481378,0.744048,0.334755,0.426471,0.477758,0.655637,0.416667,0.302326,0.118752,0.603448,0.833333
71,192,16,4.43,严重,1,-0.0014,0.0003,643.57,1598.71,1422.94,21.61,552.31,2388.11,9119.14,47.82,520.75,2388.12,8191.78,8.469,396,38.55,23.0794,0.710843,0.603227,0.686867,1.0,0.396135,0.318182,0.437091,0.577381,0.439232,0.352941,0.47394,0.554444,0.666667,0.317829,0.25573,0.41954,0.75
71,193,15,4.16,严重,1,0.0021,-0.0001,643.38,1600.02,1416.96,21.61,552.37,2388.15,9125.13,47.82,520.55,2388.12,8190.75,8.4722,395,38.72,23.1332,0.653614,0.631785,0.585922,1.0,0.405797,0.378788,0.463968,0.577381,0.396588,0.352941,0.468624,0.566756,0.583333,0.449612,0.330019,0.62069,0.416667
71,194,14,3.88,严重,1,0.0032,0.0004,643.43,1596.97,1419.79,21.61,552.55,2388.17,9126.77,47.87,520.33,2388.12,8191.96,8.5066,395,38.48,23.1465,0.668675,0.565293,0.633693,1.0,0.434783,0.409091,0.471327,0.607143,0.34968,0.352941,0.474868,0.699115,0.583333,0.263566,0.348384,0.683908,0.833333
71,195,13,3.6,严重,1,0.0002,0.0001,643.15,1590.26,1419.57,21.61,552.26,2388.18,9128.33,48.06,520.99,2388.17,8194.98,8.4756,396,38.65,23.0475,0.584337,0.41901,0.62998,1.0,0.388084,0.424242,0.478327,0.720238,0.490405,0.426471,0.490453,0.579838,0.666667,0.395349,0.211682,0.511494,0.583333
71,196,12,3.32,严重,1,0.0031,-0.0001,643.13,1602.81,1430.38,21.61,551.74,2388.16,9131.38,48.03,520.97,2388.15,8195.6,8.5263,395,38.34,23.1632,0.578313,0.69261,0.812458,1.0,0.304348,0.393939,0.492013,0.702381,0.486141,0.397059,0.493653,0.774913,0.583333,0.155039,0.371444,0.678161,0.416667
71,197,11,3.05,严重,1,0.0013,0.0002,643.5,1602.85,1417.32,21.61,551.91,2388.14,9135.93,47.88,520.87,2388.1,8203.65,8.4752,396,38.5,23.0395,0.689759,0.693482,0.591999,1.0,0.331723,0.363636,0.512429,0.613095,0.464819,0.323529,0.535195,0.578299,0.666667,0.27907,0.200635,0.574713,0.666667
71,198,10,2.77,严重,1,0.004,-0.0002,643.36,1591.01,1421.66,21.61,552.12,2388.13,9137.78,47.86,520.22,2388.11,8203.84,8.4955,396,38.47,23.109,0.64759,0.435361,0.66526,1.0,0.365539,0.348485,0.520731,0.60119,0.326226,0.338235,0.536175,0.656406,0.666667,0.255814,0.296603,0.729885,0.333333
71,199,9,2.49,严重,1,0.0017,-0.0003,643.98,1600.76,1419.82,21.61,552.32,2388.18,9129.71,47.82,519.88,2388.16,8203.71,8.5026,397,38.67,23.1232,0.834337,0.647918,0.6342,1.0,0.397746,0.424242,0.484519,0.577381,0.253731,0.411765,0.535504,0.683725,0.75,0.410853,0.316211,0.597701,0.25
71,200,8,2.22,严重,1,-0.001,-0.0003,643.3,1597.91,1428.16,21.61,551.26,2388.12,9133.79,48.02,520.18,2388.12,8205.36,8.4954,396,38.5,23.0115,0.629518,0.585786,0.774983,1.0,0.227053,0.333333,0.502827,0.696429,0.317697,0.352941,0.544019,0.656022,0.666667,0.27907,0.161972,0.442529,0.25
71,201,7,1.94,严重,1,-0.0024,0.0004,643.42,1605.53,1432.89,21.61,551.62,2388.1,9137.97,47.99,520.27,2388.16,8210.04,8.492,397,38.45,23.0096,0.665663,0.751908,0.854828,1.0,0.285024,0.30303,0.521583,0.678571,0.336887,0.411765,0.56817,0.64294,0.75,0.24031,0.159348,0.362069,0.833333
71,202,6,1.66,严重,1,-0.0009,0.0005,643.44,1600.22,1425.72,21.61,552.05,2388.13,9139.95,47.86,520.39,2388.15,8207.53,8.5349,397,38.38,23.0195,0.671687,0.636146,0.733795,1.0,0.354267,0.348485,0.530468,0.60119,0.362473,0.397059,0.555217,0.808003,0.75,0.186047,0.173019,0.448276,0.916667
71,203,5,1.39,严重,1,-0.0046,-0.0003,643.66,1596.68,1432.54,21.61,551.64,2388.13,9144.24,48.14,520.51,2388.14,8212.41,8.5438,397,38.63,23.0642,0.737952,0.558971,0.84892,1.0,0.288245,0.348485,0.549717,0.767857,0.38806,0.382353,0.5804,0.842247,0.75,0.379845,0.234742,0.235632,0.25
71,204,4,1.11,严重,1,-0.0039,0.0,643.24,1603.25,1432.07,21.61,552.01,2388.16,9151.93,48.09,520.69,2388.14,8216.3,8.5034,396,38.67,23.0836,0.611446,0.702202,0.840986,1.0,0.347826,0.393939,0.584223,0.738095,0.426439,0.382353,0.600475,0.686803,0.666667,0.410853,0.26153,0.275862,0.5
71,205,3,0.83,严重,1,-0.0005,0.0005,644.0,1605.32,1421.45,21.61,551.55,2388.12,9144.82,48.1,520.46,2388.17,8214.77,8.5016,396,38.51,23.158,0.840361,0.747329,0.661715,1.0,0.273752,0.333333,0.55232,0.744048,0.377399,0.426471,0.592579,0.679877,0.666667,0.286822,0.364264,0.471264,0.916667
71,206,2,0.55,严重,1,-0.0038,0.0003,643.5,1602.49,1436.86,21.61,551.63,2388.15,9155.36,48.15,520.27,2388.16,8215.87,8.5348,396,38.39,23.1234,0.689759,0.685633,0.921843,1.0,0.286634,0.378788,0.599614,0.77381,0.336887,0.411765,0.598256,0.807618,0.666667,0.193798,0.316487,0.281609,0.75
